Timestamp,I_dir [W/m2],I_glo[W/m2],I_dif[W/m2],Iglo_inc[W/m2],Indice_UV[W/m2],Indice_UVA[W/m2],AirTC[°C],HR[%],WS[m/s],WD[grados],PB[mbar],Rain[mm]
2024-09-01 13:00:00,837.0,1152.0,240.4,1114.0,0.25,73.34,25.24,74.03,2.31,158.9,863.17,0.0
2024-09-01 13:10:00,882.0,1168.0,217.9,1136.0,0.25,74.15,25.5,73.75,2.77,1.52,862.95,0.0
2024-09-01 13:20:00,632.4,983.0,270.8,946.0,0.22,64.06,25.84,75.79,2.56,1.51,862.83,0.0
2024-09-01 13:30:00,807.0,1110.0,232.2,1093.0,0.24,70.31,25.2,75.02,2.82,1.57,862.68,0.0
2024-09-01 13:40:00,315.3,624.6,216.2,620.3,0.17,48.66,25.53,75.45,2.87,1.52,862.47,0.0
2024-09-01 13:50:00,213.8,536.5,237.1,530.4,0.15,43.11,25.41,73.11,2.69,1.52,862.35,0.0
2024-09-01 14:00:00,406.1,716.2,240.2,708.0,0.17,51.19,25.29,75.25,3.05,246.7,862.18,0.0
2024-09-01 14:10:00,844.0,1093.0,238.3,1061.0,0.21,67.8,25.56,74.14,2.72,225.2,861.99,0.0
2024-09-01 14:20:00,857.0,1049.0,204.5,1010.0,0.2,65.48,26.4,73.23,1.99,1.54,861.84,0.0
2024-09-01 14:30:00,390.6,637.1,200.2,629.5,0.15,46.93,26.06,74.16,2.73,1.54,861.68,0.0
2024-09-01 14:40:00,1589.0,576.4,205.9,547.9,0.13,42.49,25.54,73.92,3.21,210.5,861.53,0.0
2024-09-01 14:50:00,6823.0,757.2,221.7,722.6,0.15,49.71,25.38,75.89,3.16,121.3,861.4,0.0
2024-09-01 15:00:00,502.0,739.7,237.3,707.4,0.13,46.9,25.31,75.0,3.72,236.9,861.11,0.0
2024-09-01 15:10:00,780.2,888.0,187.1,854.0,0.14,52.43,25.78,71.72,2.54,137.7,860.96,0.0
2024-09-01 15:20:00,664.3,787.4,186.5,747.4,0.12,47.6,25.95,74.26,3.45,108.2,860.76,0.0
2024-09-01 15:30:00,71.1,229.0,194.2,306.8,0.08,29.62,25.74,74.86,2.73,169.3,860.75,0.0
2024-09-01 15:40:00,678.9,727.0,208.7,732.7,0.1,43.52,26.18,71.33,3.46,156.8,860.62,0.0
2024-09-01 15:50:00,705.6,731.2,175.6,686.1,0.09,41.02,26.61,71.2,3.24,204.6,860.56,0.0
2024-09-01 16:00:00,696.0,667.7,148.7,621.5,0.08,38.08,26.16,71.65,3.76,232.3,860.43,0.0
2024-09-01 16:10:00,694.1,632.0,137.7,585.2,0.07,36.37,25.9,72.09,2.84,208.3,860.19,0.0
2024-09-01 16:20:00,674.4,580.8,126.2,534.8,0.07,33.1,26.33,72.65,2.45,280.2,859.81,0.0
2024-09-01 16:30:00,641.9,531.6,122.2,483.8,0.06,29.86,26.36,73.13,2.52,174.8,859.58,0.0
2024-09-01 16:40:00,634.9,499.1,117.7,449.1,0.05,27.33,26.55,70.92,2.8,174.4,859.47,0.0
2024-09-01 16:50:00,613.1,457.7,113.4,408.0,0.04,24.55,26.45,71.22,1.76,158.3,859.42,0.0
2024-09-01 17:00:00,583.1,402.2,101.0,354.1,0.03,21.56,26.74,70.26,1.5,200.6,859.39,0.0
2024-09-01 17:10:00,540.6,351.9,93.8,304.7,0.03,18.84,27.06,70.17,0.91,117.5,859.43,0.0
2024-09-01 17:20:00,528.2,317.3,86.8,269.4,0.02,16.49,26.97,69.25,1.16,274.8,859.33,0.0
2024-09-01 17:30:00,469.6,267.6,80.1,223.5,0.02,13.8,26.62,71.5,0.94,290.3,859.36,0.0
2024-09-01 17:40:00,398.0,219.7,73.43,181.3,0.01,11.24,26.15,71.1,1.28,291.0,859.41,0.0
2024-09-01 17:50:00,178.2,118.6,54.49,98.2,0.01,8.22,25.94,74.14,0.38,252.4,859.33,0.0
2024-09-01 18:00:00,99.9,69.75,35.49,57.99,0.01,5.89,25.57,77.38,0.78,183.8,859.43,0.0
2024-09-01 18:10:00,35.55,38.07,24.18,32.87,0.0,4.2,25.16,76.64,0.31,309.1,859.61,0.0
2024-09-01 18:20:00,1.7,19.15,14.97,18.21,0.0,2.94,25.0,76.06,0.21,280.8,859.61,0.0
2024-09-01 18:30:00,0.0,13.16,10.09,12.16,0.0,2.0,25.01,75.68,1.51,268.7,859.5,0.0
2024-09-01 18:40:00,0.0,8.27,6.22,7.06,0.0,1.22,25.02,77.59,1.43,259.8,859.48,0.0
2024-09-01 18:50:00,0.0,2.52,1.56,1.47,0.0,0.58,24.71,81.6,0.45,215.8,859.68,0.0
2024-09-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.15,24.12,86.3,0.06,0.15,859.88,0.0
2024-09-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.02,23.78,88.2,0.19,20.05,860.17,0.0
2024-09-01 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,23.53,91.2,0.0,86.0,860.24,0.0
2024-09-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,23.25,87.6,0.23,151.0,860.24,0.0
2024-09-01 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,23.21,92.6,0.15,320.9,860.18,0.0
2024-09-01 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,22.94,92.8,0.0,157.5,860.28,0.0
2024-09-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.86,93.2,0.96,340.1,860.48,0.0
2024-09-01 20:10:00,0.02,0.0,0.0,0.0,0.0,0.0,22.78,92.0,1.14,336.8,860.68,0.0
2024-09-01 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,22.64,93.3,1.25,337.3,860.73,0.0
2024-09-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,22.43,94.9,1.51,341.4,861.02,0.0
2024-09-01 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,22.06,95.4,1.6,329.7,861.24,0.0
2024-09-01 20:50:00,0.01,0.0,0.0,0.0,0.0,0.0,22.11,96.1,1.66,344.7,861.24,0.0
2024-09-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.73,95.8,2.24,10.86,861.32,0.0
2024-09-01 21:10:00,0.08,0.0,0.0,0.0,0.0,0.0,21.94,95.1,1.62,0.15,861.39,0.0
2024-09-01 21:20:00,0.06,0.0,0.0,0.0,0.0,0.0,22.08,94.7,1.45,341.0,861.7,0.0
2024-09-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,21.97,96.7,0.13,178.9,861.95,0.0
2024-09-01 21:40:00,0.02,0.0,0.0,0.0,0.0,0.0,21.81,95.2,0.99,259.9,862.06,0.0
2024-09-01 21:50:00,0.04,0.0,0.0,0.0,0.0,0.0,21.76,94.1,2.59,284.0,862.18,0.0
2024-09-01 22:00:00,0.05,0.0,0.0,0.0,0.0,0.0,21.83,93.5,2.47,297.2,862.29,0.0
2024-09-01 22:10:00,0.02,0.0,0.0,0.0,0.0,0.0,21.7,94.8,2.02,314.0,862.46,0.0
2024-09-01 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,21.56,94.3,1.71,291.7,862.54,0.0
2024-09-01 22:30:00,0.02,0.0,0.0,0.0,0.0,0.0,21.76,94.1,0.9,339.9,862.65,0.0
2024-09-01 22:40:00,0.01,0.0,0.0,0.0,0.0,0.0,21.37,95.2,2.13,339.3,862.79,0.0
2024-09-01 22:50:00,0.05,0.0,0.0,0.0,0.0,0.0,21.36,94.0,2.28,328.2,862.84,0.0
2024-09-01 23:00:00,0.01,0.0,0.0,0.0,0.0,0.0,21.32,95.2,1.96,343.4,862.8,0.0
2024-09-01 23:10:00,0.02,0.0,0.0,0.0,0.0,0.0,21.31,94.9,1.6,334.5,862.83,0.0
2024-09-01 23:20:00,0.06,0.0,0.0,0.0,0.0,0.0,21.54,95.1,1.42,351.1,862.72,0.0
2024-09-01 23:30:00,0.01,0.0,0.0,0.0,0.0,0.0,21.36,95.2,1.44,314.0,862.56,0.0
2024-09-01 23:40:00,0.01,0.0,0.0,0.0,0.0,0.0,21.54,95.3,0.27,326.2,862.49,0.0
2024-09-01 23:50:00,0.01,0.0,0.0,0.0,0.0,0.0,21.32,96.2,0.0,326.4,862.57,0.0
2024-09-02 00:00:00,0.02,0.0,0.0,0.0,0.0,0.0,21.26,96.4,0.41,344.8,862.61,0.0
2024-09-02 00:10:00,0.02,0.0,0.0,0.0,0.0,0.0,21.12,95.7,0.5,320.6,862.61,0.0
2024-09-02 00:20:00,0.02,0.0,0.0,0.0,0.0,0.0,21.33,95.9,1.14,342.3,862.55,0.0
2024-09-02 00:30:00,0.01,0.0,0.0,0.0,0.0,0.0,21.21,95.8,1.46,331.5,862.57,0.0
2024-09-02 00:40:00,0.01,0.0,0.0,0.0,0.0,0.0,21.19,96.4,1.59,339.3,862.51,0.0
2024-09-02 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,21.04,97.5,1.88,338.5,862.52,0.0
2024-09-02 01:00:00,0.02,0.0,0.0,0.0,0.0,0.0,20.94,99.4,0.93,3.95,862.54,0.1
2024-09-02 01:10:00,0.12,0.0,0.0,0.0,0.0,0.0,21.09,100.0,0.34,33.33,862.65,0.3
2024-09-02 01:20:00,0.06,0.0,0.0,0.0,0.0,0.01,21.28,99.8,0.82,350.8,862.63,0.0
2024-09-02 01:30:00,0.03,0.0,0.0,0.0,0.0,0.0,21.27,100.0,1.17,65.1,862.57,0.3
2024-09-02 01:40:00,0.01,0.0,0.0,0.0,0.0,0.01,21.18,100.0,0.6,27.16,862.5,0.9
2024-09-02 01:50:00,0.0,0.0,0.0,0.0,0.0,0.01,21.06,100.0,0.62,25.8,862.46,0.2
2024-09-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.01,21.0,100.0,0.83,0.0,862.41,0.1
2024-09-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.01,21.0,100.0,1.12,0.0,862.38,0.0
2024-09-02 02:20:00,0.0,0.01,0.0,0.0,0.0,0.02,20.98,100.0,0.84,0.0,862.28,0.0
2024-09-02 02:30:00,0.0,0.01,0.0,0.0,0.0,0.01,20.94,100.0,0.97,20.02,862.13,0.1
2024-09-02 02:40:00,0.0,0.0,0.0,0.0,0.0,0.02,20.96,100.0,0.64,31.83,862.12,0.0
2024-09-02 02:50:00,0.0,0.0,0.0,0.0,0.0,0.02,20.97,100.0,0.42,25.61,862.01,0.0
2024-09-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.01,20.96,100.0,0.2,0.0,861.91,0.0
2024-09-02 03:10:00,0.0,0.0,0.0,0.0,0.0,0.02,20.88,100.0,0.22,0.0,861.72,0.1
2024-09-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.01,20.86,100.0,0.04,160.0,861.56,0.0
2024-09-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.01,20.78,100.0,0.0,120.5,861.55,0.0
2024-09-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.02,20.78,100.0,0.0,82.4,861.47,0.0
2024-09-02 03:50:00,0.0,0.0,0.0,0.0,0.0,0.01,20.7,100.0,0.07,0.0,861.4,0.0
2024-09-02 04:00:00,0.09,0.0,0.0,0.0,0.0,0.02,20.61,100.0,0.0,0.0,861.4,0.0
2024-09-02 04:10:00,0.34,0.0,0.0,0.0,0.0,0.02,20.63,100.0,0.95,62.28,861.52,0.0
2024-09-02 04:20:00,0.35,0.0,0.0,0.0,0.0,0.03,20.67,100.0,2.02,161.4,861.77,0.0
2024-09-02 04:30:00,0.25,0.0,0.0,0.0,0.0,0.04,20.66,100.0,1.56,273.2,861.89,0.0
2024-09-02 04:40:00,0.27,0.19,0.0,0.0,0.0,0.05,20.53,100.0,2.13,243.8,861.97,0.0
2024-09-02 04:50:00,0.32,0.02,0.0,0.0,0.0,0.06,20.44,100.0,1.75,234.8,861.98,0.0
2024-09-02 05:00:00,0.16,0.0,0.0,0.0,0.0,0.04,20.37,100.0,1.91,218.6,862.05,0.0
2024-09-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.07,20.38,100.0,1.09,270.7,862.19,0.0
2024-09-02 05:20:00,0.0,0.01,0.0,0.0,0.0,0.04,20.4,100.0,1.02,206.8,862.28,0.0
2024-09-02 05:30:00,0.0,0.02,0.0,0.0,0.0,0.08,20.4,100.0,0.88,164.3,862.28,0.0
2024-09-02 05:40:00,0.0,0.0,0.0,0.0,0.0,0.06,20.37,100.0,1.45,190.0,862.29,0.0
2024-09-02 05:50:00,0.0,0.0,0.0,0.0,0.0,0.04,20.35,100.0,0.45,167.1,862.38,0.0
2024-09-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.06,20.35,100.0,0.19,248.4,862.48,0.0
2024-09-02 06:10:00,0.0,0.01,0.02,0.07,0.0,0.04,20.38,100.0,0.02,196.8,862.67,0.0
2024-09-02 06:20:00,0.0,0.34,0.22,0.19,0.0,0.09,20.38,100.0,0.0,119.5,862.88,0.0
2024-09-02 06:30:00,0.0,2.1,1.71,1.96,0.0,0.13,20.29,100.0,0.56,139.0,863.12,0.0
2024-09-02 06:40:00,0.0,6.99,5.62,6.43,0.0,0.43,20.12,100.0,0.61,142.8,863.18,0.0
2024-09-02 06:50:00,0.0,20.38,16.88,18.79,0.0,1.33,20.05,100.0,0.01,52.6,863.28,0.0
2024-09-02 07:00:00,0.0,33.22,28.42,30.43,0.0,2.28,20.1,100.0,0.0,58.38,863.47,0.0
2024-09-02 07:10:00,0.0,45.8,39.48,44.21,0.0,3.03,20.21,100.0,0.25,26.43,863.69,0.0
2024-09-02 07:20:00,0.0,62.05,52.73,61.57,0.0,4.42,20.24,100.0,0.68,61.04,863.74,0.0
2024-09-02 07:30:00,0.0,62.29,52.16,61.82,0.01,4.65,20.36,100.0,0.2,67.18,863.97,0.0
2024-09-02 07:40:00,0.0,84.5,70.7,81.1,0.01,6.06,20.51,100.0,0.0,104.9,864.15,0.0
2024-09-02 07:50:00,0.0,87.1,72.23,83.5,0.01,6.4,20.73,100.0,0.0,136.9,864.36,0.0
2024-09-02 08:00:00,0.0,82.5,69.36,78.51,0.01,6.04,20.86,100.0,0.22,173.1,864.54,0.0
2024-09-02 08:10:00,0.0,88.2,74.83,85.7,0.01,6.47,20.94,100.0,0.37,159.7,864.7,0.0
2024-09-02 08:20:00,0.0,92.1,77.75,88.6,0.01,6.9,21.03,100.0,0.0,158.9,864.94,0.0
2024-09-02 08:30:00,0.0,102.0,87.6,99.9,0.01,7.59,21.14,100.0,0.0,122.9,865.04,0.0
2024-09-02 08:40:00,0.0,115.2,99.3,115.5,0.02,8.48,21.25,100.0,0.0,156.7,865.12,0.0
2024-09-02 08:50:00,0.0,155.5,135.0,158.8,0.02,11.04,21.55,100.0,0.0,143.4,865.16,0.0
2024-09-02 09:00:00,0.0,203.6,175.7,210.6,0.03,14.25,21.85,98.9,0.0,175.2,865.31,0.0
2024-09-02 09:10:00,0.79,299.8,247.8,312.5,0.04,20.12,22.09,97.6,0.0,291.7,865.34,0.0
2024-09-02 09:20:00,32.0,410.5,310.7,408.0,0.06,27.27,22.7,93.7,0.0,251.2,865.37,0.0
2024-09-02 09:30:00,7.37,297.2,253.9,282.5,0.06,24.52,22.19,93.2,0.25,259.5,865.39,0.0
2024-09-02 09:40:00,18.55,277.1,218.8,273.7,0.06,23.56,22.34,93.3,0.48,249.6,865.31,0.0
2024-09-02 09:50:00,185.7,541.0,315.2,536.8,0.09,35.85,22.68,91.5,0.83,225.5,865.3,0.0
2024-09-02 10:00:00,360.9,651.7,306.6,650.5,0.11,40.38,23.56,88.3,1.26,265.4,865.26,0.0
2024-09-02 10:10:00,14.24,428.0,344.1,428.6,0.09,31.79,23.07,89.2,1.18,230.7,865.25,0.0
2024-09-02 10:20:00,61.87,510.3,371.9,495.9,0.1,35.62,23.35,86.6,1.12,181.0,865.26,0.0
2024-09-02 10:30:00,284.2,706.9,365.9,704.3,0.13,44.6,24.33,79.99,0.6,1.58,865.27,0.0
2024-09-02 10:40:00,63.49,414.5,305.6,393.1,0.09,29.48,25.12,81.2,1.26,1.56,865.36,0.0
2024-09-02 10:50:00,155.5,557.4,342.0,525.3,0.12,38.01,24.51,81.2,1.67,1.56,865.34,0.0
2024-09-02 11:00:00,157.7,614.0,379.2,593.3,0.14,43.32,24.23,80.6,1.29,1.57,865.23,0.0
2024-09-02 11:10:00,615.7,1030.0,357.6,1021.0,0.2,61.93,25.2,75.44,1.2,1.55,865.08,0.0
2024-09-02 11:20:00,542.2,858.0,278.2,849.0,0.19,57.21,25.28,79.56,1.52,1.56,865.02,0.0
2024-09-02 11:30:00,811.0,1079.0,245.6,1076.0,0.22,67.39,26.04,74.51,1.28,1.57,864.92,0.0
2024-09-02 11:40:00,545.9,835.0,215.8,812.0,0.2,57.37,25.53,77.76,1.63,1.57,864.75,0.0
2024-09-02 11:50:00,703.4,1033.0,245.3,1017.0,0.22,65.3,26.21,72.86,0.49,1.55,864.49,0.0
2024-09-02 12:00:00,825.0,1122.0,236.3,1091.0,0.24,70.28,27.04,70.71,1.78,1.55,864.32,0.0
2024-09-02 12:10:00,849.0,1112.0,213.9,1084.0,0.24,71.1,26.91,70.67,1.66,1.57,864.22,0.0
2024-09-02 12:20:00,858.0,1118.0,197.2,1096.0,0.24,71.43,26.66,67.84,1.54,1.58,864.03,0.0
2024-09-02 12:30:00,843.0,1114.0,202.6,1088.0,0.24,70.87,26.75,69.52,1.68,1.59,863.83,0.0
2024-09-02 12:40:00,851.0,1110.0,201.1,1079.0,0.24,70.85,27.0,67.75,1.22,1.59,863.52,0.0
2024-09-02 12:50:00,663.7,974.0,219.2,942.0,0.22,64.37,27.39,69.32,2.5,1.55,863.23,0.0
2024-09-02 13:00:00,803.0,1134.0,238.5,1107.0,0.24,69.93,26.98,68.86,1.57,1.59,862.98,0.0
2024-09-02 13:10:00,615.6,975.0,264.9,944.0,0.21,62.31,27.18,67.64,1.7,1.58,862.73,0.0
2024-09-02 13:20:00,811.0,1118.0,232.7,1086.0,0.23,69.57,27.92,65.03,2.31,1.61,862.5,0.0
2024-09-02 13:30:00,828.0,1123.0,239.7,1082.0,0.23,69.4,28.27,64.99,2.13,1.59,862.34,0.0
2024-09-02 13:40:00,744.6,1025.0,230.9,990.0,0.22,65.32,28.31,62.45,2.84,1.58,862.13,0.0
2024-09-02 13:50:00,457.4,780.4,252.4,757.2,0.18,53.0,28.65,65.46,2.58,1.51,861.91,0.0
2024-09-02 14:00:00,831.0,1104.0,238.0,1067.0,0.21,66.94,27.44,66.98,3.04,1.54,861.69,0.0
2024-09-02 14:10:00,522.1,732.2,180.9,700.9,0.17,51.14,28.22,66.89,2.77,1.57,861.38,0.0
2024-09-02 14:20:00,871.0,980.0,130.4,949.0,0.19,61.88,27.07,67.89,2.78,1.58,861.21,0.0
2024-09-02 14:30:00,866.0,945.0,119.0,917.0,0.18,59.72,27.48,63.59,1.6,1.58,860.99,0.0
2024-09-02 14:40:00,855.0,954.0,143.6,919.0,0.17,58.87,28.32,64.69,2.27,1.58,860.83,0.0
2024-09-02 14:50:00,748.4,900.0,176.7,863.0,0.16,54.88,28.19,66.05,2.95,1.58,860.64,0.0
2024-09-02 15:00:00,723.3,832.0,162.1,794.6,0.15,51.88,28.22,64.11,2.61,1.6,860.24,0.0
2024-09-02 15:10:00,736.3,803.0,142.8,756.4,0.14,49.93,28.96,62.31,2.08,1.55,859.97,0.0
2024-09-02 15:20:00,799.2,809.0,133.1,768.5,0.13,49.07,28.43,64.09,2.75,1.55,859.76,0.0
2024-09-02 15:30:00,837.0,799.5,126.3,752.9,0.12,47.72,28.91,60.57,1.53,1.58,859.7,0.0
2024-09-02 15:40:00,826.0,786.3,132.5,734.7,0.11,45.55,28.73,63.61,2.42,1.56,859.67,0.0
2024-09-02 15:50:00,738.3,696.1,129.5,646.8,0.09,40.48,29.0,63.14,3.1,1.55,859.53,0.0
2024-09-02 16:00:00,355.3,394.0,106.6,362.5,0.06,26.39,28.67,62.94,2.58,1.58,859.49,0.0
2024-09-02 16:10:00,40.67,156.4,94.4,137.5,0.04,15.7,28.05,65.75,2.59,187.6,859.47,0.0
2024-09-02 16:20:00,59.88,164.9,96.7,146.5,0.03,15.07,27.57,66.65,2.08,207.0,859.42,0.0
2024-09-02 16:30:00,63.69,172.7,102.1,153.4,0.03,14.83,27.36,66.54,2.24,191.2,859.39,0.0
2024-09-02 16:40:00,263.9,298.2,115.4,266.1,0.03,18.79,27.52,66.07,2.06,190.0,859.41,0.0
2024-09-02 16:50:00,627.2,484.4,126.9,432.9,0.04,24.25,28.52,63.42,1.97,157.8,859.44,0.0
2024-09-02 17:00:00,436.0,356.5,116.9,316.0,0.03,19.92,29.07,61.77,1.67,155.0,859.27,0.0
2024-09-02 17:10:00,372.4,288.8,102.2,250.9,0.02,16.89,29.05,61.56,0.65,143.5,859.25,0.0
2024-09-02 17:20:00,669.5,391.1,101.5,336.4,0.02,17.95,29.06,62.68,1.43,233.3,859.37,0.0
2024-09-02 17:30:00,582.5,319.3,89.6,269.5,0.02,14.75,29.19,62.11,1.24,189.7,859.58,0.0
2024-09-02 17:40:00,290.7,180.2,69.1,150.5,0.01,10.08,28.81,64.51,1.27,248.5,859.66,0.0
2024-09-02 17:50:00,105.3,99.9,54.6,82.9,0.01,7.2,28.2,67.06,2.12,175.3,859.59,0.0
2024-09-02 18:00:00,44.41,72.14,48.38,61.07,0.01,5.7,27.44,69.44,1.86,189.0,859.46,0.0
2024-09-02 18:10:00,2.1,50.91,40.88,44.96,0.0,4.43,27.02,70.1,1.46,231.0,859.38,0.0
2024-09-02 18:20:00,0.03,39.58,32.55,35.86,0.0,3.28,26.88,69.07,1.22,227.0,859.55,0.0
2024-09-02 18:30:00,0.0,28.71,23.35,26.34,0.0,2.22,26.68,72.11,1.12,244.1,859.81,0.0
2024-09-02 18:40:00,0.01,17.65,14.23,16.26,0.0,1.28,26.46,71.72,1.38,149.9,859.77,0.0
2024-09-02 18:50:00,0.0,4.49,3.28,3.52,0.0,0.55,26.19,79.44,0.89,351.5,859.9,0.0
2024-09-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.14,25.54,77.85,0.42,333.2,860.04,0.0
2024-09-02 19:10:00,0.0,0.0,0.0,0.0,0.0,0.02,25.54,85.0,0.3,335.9,860.05,0.0
2024-09-02 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,24.65,82.6,1.13,311.4,860.26,0.0
2024-09-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,24.72,85.8,0.77,345.3,860.47,0.0
2024-09-02 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,23.86,89.6,1.81,336.6,860.55,0.0
2024-09-02 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,23.55,91.0,1.81,331.9,860.63,0.0
2024-09-02 20:00:00,0.01,0.0,0.0,0.0,0.0,0.0,23.44,88.7,1.49,335.5,860.61,0.0
2024-09-02 20:10:00,0.05,0.0,0.0,0.0,0.0,0.0,23.68,87.9,1.03,320.5,860.65,0.0
2024-09-02 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,23.6,88.7,1.31,287.0,860.79,0.0
2024-09-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,23.44,90.4,1.32,349.4,860.89,0.0
2024-09-02 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,23.15,91.2,1.43,143.4,861.18,0.0
2024-09-02 20:50:00,0.09,0.0,0.0,0.0,0.0,0.0,23.23,90.7,0.8,303.5,861.34,0.0
2024-09-02 21:00:00,0.2,0.0,0.0,0.0,0.0,0.0,23.17,90.5,1.18,336.2,861.45,0.0
2024-09-02 21:10:00,0.21,0.0,0.0,0.0,0.0,0.0,22.99,90.1,1.79,321.6,861.58,0.0
2024-09-02 21:20:00,0.14,0.0,0.0,0.0,0.0,0.0,23.03,92.0,1.58,351.5,861.87,0.0
2024-09-02 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,22.75,90.4,1.64,329.9,862.07,0.0
2024-09-02 21:40:00,0.01,0.0,0.0,0.0,0.0,0.0,22.83,92.3,1.85,333.0,862.39,0.0
2024-09-02 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,22.5,92.3,2.06,321.8,862.6,0.0
2024-09-02 22:00:00,0.03,0.0,0.0,0.0,0.0,0.0,22.48,91.7,1.71,318.5,862.68,0.0
2024-09-02 22:10:00,0.05,0.0,0.0,0.0,0.0,0.0,22.78,88.4,0.75,347.6,862.59,0.0
2024-09-02 22:20:00,0.1,0.0,0.0,0.0,0.0,0.0,23.08,87.8,0.96,298.7,862.64,0.0
2024-09-02 22:30:00,0.01,0.0,0.0,0.0,0.0,0.0,22.88,90.2,1.2,0.15,862.67,0.0
2024-09-02 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,22.38,92.2,1.73,341.4,862.79,0.0
2024-09-02 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,22.15,92.4,1.72,348.8,862.83,0.0
2024-09-02 23:00:00,0.01,0.0,0.0,0.0,0.0,0.0,22.1,91.7,1.84,0.15,862.79,0.0
2024-09-02 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,22.04,91.3,1.98,304.4,862.61,0.0
2024-09-02 23:20:00,0.01,0.0,0.0,0.0,0.0,0.0,21.93,91.6,1.84,338.1,862.66,0.0
2024-09-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,21.79,93.5,1.31,14.74,862.76,0.0
2024-09-02 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,21.72,93.2,0.97,5.09,862.8,0.0
2024-09-02 23:50:00,0.01,0.0,0.0,0.0,0.0,0.0,21.81,92.8,0.29,330.7,862.75,0.0
2024-09-03 00:00:00,0.04,0.0,0.0,0.0,0.0,0.0,21.75,93.3,1.34,317.2,862.73,0.0
2024-09-03 00:10:00,0.12,0.0,0.0,0.0,0.0,0.0,21.94,90.9,1.41,333.4,862.81,0.0
2024-09-03 00:20:00,0.06,0.0,0.0,0.0,0.0,0.0,21.99,91.8,1.25,334.9,862.87,0.0
2024-09-03 00:30:00,0.02,0.0,0.0,0.0,0.0,0.0,21.79,93.2,1.25,288.4,862.9,0.0
2024-09-03 00:40:00,0.03,0.0,0.0,0.0,0.0,0.0,21.81,91.6,0.38,318.0,862.85,0.0
2024-09-03 00:50:00,0.04,0.0,0.0,0.0,0.0,0.0,21.89,91.0,0.16,259.5,862.74,0.0
2024-09-03 01:00:00,0.02,0.0,0.0,0.0,0.0,0.0,21.92,92.3,0.0,2.56,862.66,0.0
2024-09-03 01:10:00,0.01,0.0,0.0,0.0,0.0,0.0,21.73,91.8,0.95,328.4,862.62,0.0
2024-09-03 01:20:00,0.04,0.0,0.0,0.0,0.0,0.0,21.73,91.4,1.01,336.4,862.57,0.0
2024-09-03 01:30:00,0.05,0.0,0.0,0.0,0.0,0.0,21.74,92.6,0.75,335.8,862.52,0.0
2024-09-03 01:40:00,0.04,0.0,0.0,0.0,0.0,0.0,21.68,92.8,1.3,332.5,862.32,0.0
2024-09-03 01:50:00,0.08,0.0,0.02,0.04,0.0,0.0,21.79,89.7,0.82,348.9,862.35,0.0
2024-09-03 02:00:00,0.04,0.0,0.02,0.02,0.0,0.0,21.8,91.8,1.41,346.6,862.21,0.0
2024-09-03 02:10:00,0.04,0.0,0.0,0.0,0.0,0.0,21.68,92.8,1.47,0.15,862.21,0.0
2024-09-03 02:20:00,0.05,0.0,0.0,0.0,0.0,0.0,21.66,94.0,0.86,20.52,862.1,0.0
2024-09-03 02:30:00,0.02,0.0,0.0,0.0,0.0,0.0,21.86,91.3,0.79,22.51,862.08,0.0
2024-09-03 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,21.75,94.4,1.41,31.4,862.02,0.1
