"Timestamp" "I_dir [W/m2]" "I_glo[W/m2]" "I_dif[W/m2]" "Iglo_inc[W/m2]" "Indice_UV[W/m2]" "Indice_UVA[W/m2]" "AirTC[°C]" "HR[%]" "WS[m/s]" "WD[grados]" "PB[mbar]" "Rain[mm]"
"9/4/2024 12:00:00 AM" 0.01 0.16 0.00 0.01 0.00 0.00 18.95 100.00 2.24 319.90 865.25 0.60
"9/3/2024 11:50:00 PM" 0.09 0.00 0.04 0.04 0.00 0.01 18.99 100.00 1.76 8.28 865.46 1.00
"9/3/2024 11:40:00 PM" 0.16 0.00 0.01 0.03 0.00 0.00 18.83 100.00 2.71 190.30 865.78 6.90
"9/3/2024 11:30:00 PM" 0.06 2.75 0.02 0.02 0.00 0.00 18.77 100.00 3.81 167.10 866.13 9.00
"9/3/2024 11:20:00 PM" 0.00 2.55 0.00 0.00 0.00 0.00 20.67 97.50 5.05 87.90 865.02 0.80
"9/3/2024 11:10:00 PM" 0.05 0.96 0.00 0.06 0.00 0.00 23.27 85.50 3.92 119.30 863.72 0.00
"9/3/2024 11:00:00 PM" 0.21 0.00 0.00 0.00 0.00 0.00 24.03 81.80 1.40 11.62 862.98 0.00
"9/3/2024 10:50:00 PM" 0.14 0.00 0.00 0.00 0.00 0.00 23.74 83.70 1.60 20.19 862.80 0.00
"9/3/2024 10:40:00 PM" 0.08 0.00 0.00 0.00 0.00 0.00 23.61 84.20 1.35 0.43 862.69 0.00
"9/3/2024 10:30:00 PM" 0.93 0.00 0.00 0.00 0.00 0.00 24.06 86.60 1.11 334.90 862.71 0.00
"9/3/2024 10:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.24 84.20 0.96 291.70 862.22 0.00
"9/3/2024 10:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.30 83.40 1.70 323.20 862.24 0.00
"9/3/2024 10:00:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.26 83.00 2.25 303.90 862.15 0.00
"9/3/2024 9:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.25 83.20 2.65 320.30 862.21 0.00
"9/3/2024 9:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.58 83.10 2.28 318.80 862.15 0.00
"9/3/2024 9:30:00 PM" 0.02 0.00 0.00 0.00 0.00 0.00 24.70 80.20 2.10 297.90 862.03 0.00
"9/3/2024 9:20:00 PM" 0.07 0.00 0.00 0.00 0.00 0.00 24.59 79.94 2.18 274.80 861.96 0.00
"9/3/2024 9:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.48 82.90 1.91 300.40 861.93 0.00
"9/3/2024 9:00:00 PM" 0.06 0.00 0.00 0.00 0.00 0.00 24.68 80.90 2.08 296.90 861.82 0.00
"9/3/2024 8:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.67 82.90 1.54 295.60 861.57 0.00
"9/3/2024 8:40:00 PM" 0.03 0.00 0.00 0.00 0.00 0.00 25.12 78.92 0.78 319.90 861.39 0.00
"9/3/2024 8:30:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 25.01 79.64 0.87 316.50 861.20 0.00
"9/3/2024 8:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 25.03 79.88 1.30 297.20 861.07 0.00
"9/3/2024 8:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 25.52 78.18 0.05 168.70 860.67 0.00
"9/3/2024 8:00:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 25.74 76.97 0.17 183.00 860.31 0.00
"9/3/2024 7:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 26.05 73.98 0.04 106.80 860.07 0.00
"9/3/2024 7:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 26.18 71.72 0.33 122.10 859.85 0.00
"9/3/2024 7:30:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 26.39 71.78 1.53 135.30 859.53 0.00
"9/3/2024 7:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 26.77 67.55 1.87 173.50 859.26 0.00
"9/3/2024 7:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.01 26.96 65.89 1.77 170.40 859.18 0.00
"9/3/2024 7:00:00 PM" 0.00 0.00 0.00 0.00 0.00 0.06 26.99 64.80 1.20 213.70 859.08 0.00
"9/3/2024 6:50:00 PM" 0.00 3.20 2.34 2.53 0.00 0.28 27.16 64.38 0.42 248.50 858.88 0.00
"9/3/2024 6:40:00 PM" 0.05 14.97 12.15 14.09 0.00 0.75 27.38 63.63 0.21 277.40 858.84 0.00
"9/3/2024 6:30:00 PM" 8.89 38.98 30.81 36.20 0.00 1.98 27.53 63.68 1.50 254.00 858.49 0.00
"9/3/2024 6:20:00 PM" 0.80 68.06 55.37 63.45 0.00 3.84 27.59 63.82 1.04 270.60 858.24 0.00
"9/3/2024 6:10:00 PM" 18.17 104.00 81.60 95.70 0.01 6.22 28.26 61.16 0.73 283.40 858.04 0.00
"9/3/2024 6:00:00 PM" 205.80 169.30 99.70 148.20 0.01 8.73 28.31 59.31 1.74 1.56 858.01 0.00
"9/3/2024 5:50:00 PM" 344.30 222.20 103.90 191.00 0.01 11.07 28.43 58.36 1.67 1.57 857.94 0.00
"9/3/2024 5:40:00 PM" 373.30 238.60 99.50 204.20 0.01 12.82 28.89 58.11 2.10 1.56 858.08 0.00
"9/3/2024 5:30:00 PM" 522.10 296.40 91.70 253.70 0.02 14.82 29.01 58.57 1.72 1.56 858.28 0.00
"9/3/2024 5:20:00 PM" 621.60 350.20 87.80 302.90 0.02 17.33 29.10 57.04 1.96 1.57 858.28 0.00
"9/3/2024 5:10:00 PM" 608.80 365.30 84.40 320.30 0.03 19.17 28.92 57.92 1.91 1.57 858.31 0.00
"9/3/2024 5:00:00 PM" 623.50 400.90 84.70 356.40 0.03 21.28 28.67 58.35 2.25 1.56 858.41 0.00
"9/3/2024 4:50:00 PM" 707.40 471.30 90.80 423.00 0.04 25.32 29.22 58.93 1.39 1.57 858.59 0.00
"9/3/2024 4:40:00 PM" 721.00 506.00 90.90 460.00 0.05 27.63 28.93 58.60 2.60 1.56 858.58 0.00
"9/3/2024 4:30:00 PM" 723.20 537.70 93.80 492.40 0.06 30.15 29.34 58.03 2.37 1.58 858.76 0.00
"9/3/2024 4:20:00 PM" 690.80 549.20 96.80 506.60 0.06 31.78 29.08 59.45 3.04 1.54 858.87 0.00
"9/3/2024 4:10:00 PM" 714.90 591.50 98.70 551.40 0.07 34.75 28.93 58.72 1.87 1.56 858.94 0.00
"9/3/2024 4:00:00 PM" 768.50 657.10 103.30 616.50 0.08 38.59 29.31 57.30 2.76 1.57 858.90 0.00
"9/3/2024 3:50:00 PM" 803.00 703.00 100.60 660.40 0.10 41.65 29.58 57.70 1.91 1.58 858.99 0.00
"9/3/2024 3:40:00 PM" 799.30 727.70 104.60 688.20 0.10 43.83 29.07 58.79 2.44 1.59 859.19 0.00
"9/3/2024 3:30:00 PM" 820.00 766.70 105.80 728.00 0.12 46.41 28.91 56.97 2.12 1.57 859.35 0.00
"9/3/2024 3:20:00 PM" 829.00 795.70 104.80 758.30 0.13 48.77 28.97 54.61 2.88 1.55 859.30 0.00
"9/3/2024 3:10:00 PM" 838.00 825.00 105.90 789.80 0.14 51.00 29.12 53.11 1.94 1.62 859.43 0.00
"9/3/2024 3:00:00 PM" 796.30 832.00 119.30 797.80 0.14 51.30 28.55 62.04 2.58 1.56 859.68 0.00
"9/3/2024 2:50:00 PM" 833.00 880.00 118.20 844.00 0.16 55.30 28.74 60.61 2.63 1.59 859.76 0.00
"9/3/2024 2:40:00 PM" 863.00 910.00 110.30 877.00 0.17 57.98 28.93 58.11 2.10 1.56 860.08 0.00
"9/3/2024 2:30:00 PM" 866.00 931.00 108.40 901.00 0.18 59.52 28.26 61.59 2.91 1.56 860.43 0.00
"9/3/2024 2:20:00 PM" 873.00 954.00 108.00 926.00 0.19 61.27 27.90 61.57 3.07 1.53 860.59 0.00
"9/3/2024 2:10:00 PM" 868.00 971.00 111.10 942.00 0.20 62.37 27.67 65.50 3.89 1.52 860.76 0.00
"9/3/2024 2:00:00 PM" 870.00 986.00 112.90 957.00 0.21 63.78 27.65 65.87 3.26 1.57 860.94 0.00
"9/3/2024 1:50:00 PM" 870.00 1006.00 117.50 975.00 0.21 65.26 27.49 67.43 3.72 1.60 861.05 0.00
"9/3/2024 1:40:00 PM" 882.00 1015.00 113.40 988.00 0.22 66.48 27.04 68.59 2.24 1.53 861.24 0.00
"9/3/2024 1:30:00 PM" 885.00 1027.00 110.80 999.00 0.23 67.26 27.07 65.27 2.62 1.56 861.52 0.00
"9/3/2024 1:20:00 PM" 883.00 1034.00 106.90 1007.00 0.23 67.94 27.20 66.45 3.04 1.54 861.80 0.00
"9/3/2024 1:10:00 PM" 887.00 1042.00 108.10 1017.00 0.23 68.65 26.88 65.32 3.67 1.54 861.99 0.00
"9/3/2024 1:00:00 PM" 889.00 1047.00 110.50 1024.00 0.24 68.97 26.50 68.09 3.47 1.57 862.17 0.00
"9/3/2024 12:50:00 PM" 883.00 1063.00 129.30 1040.00 0.24 69.70 26.88 68.65 2.44 1.53 862.44 0.00
"9/3/2024 12:40:00 PM" 893.00 1082.00 135.00 1056.00 0.24 70.49 26.93 71.28 3.68 1.56 862.57 0.00
"9/3/2024 12:30:00 PM" 873.00 1078.00 139.70 1053.00 0.24 70.01 26.52 69.31 2.46 1.59 862.74 0.00
"9/3/2024 12:20:00 PM" 856.00 1053.00 139.30 1033.00 0.23 68.82 26.71 70.55 3.34 1.55 862.90 0.00
"9/3/2024 12:10:00 PM" 891.00 1047.00 116.20 1031.00 0.23 68.86 26.48 69.93 2.62 1.60 863.03 0.00
"9/3/2024 12:00:00 PM" 883.00 1035.00 121.40 1019.00 0.23 67.89 26.60 70.90 2.60 1.55 863.34 0.00
"9/3/2024 11:50:00 AM" 846.00 1039.00 163.80 1004.00 0.23 67.41 26.97 70.18 2.21 1.57 863.62 0.00
"9/3/2024 11:40:00 AM" 748.20 955.00 162.20 942.00 0.21 62.30 27.29 64.68 2.08 1.54 863.76 0.00
"9/3/2024 11:30:00 AM" 860.00 1010.00 142.70 1000.00 0.21 65.38 27.19 71.06 1.32 1.57 863.85 0.00
"9/3/2024 11:20:00 AM" 849.00 965.00 125.50 959.00 0.21 63.21 26.79 69.88 1.76 1.60 863.90 0.00
"9/3/2024 11:10:00 AM" 849.00 936.00 111.20 933.00 0.20 61.27 26.20 71.87 1.44 1.56 864.04 0.00
"9/3/2024 11:00:00 AM" 849.00 916.00 109.20 915.00 0.19 59.85 26.10 74.29 1.45 1.59 864.17 0.00
"9/3/2024 10:50:00 AM" 849.00 895.00 109.20 893.00 0.18 58.20 26.56 71.12 0.84 1.55 864.31 0.00
"9/3/2024 10:40:00 AM" 841.00 867.00 109.00 870.00 0.17 56.24 25.46 74.16 0.77 1.55 864.41 0.00
"9/3/2024 10:30:00 AM" 828.00 837.00 107.50 842.00 0.16 54.04 25.10 75.90 1.35 1.56 864.52 0.00
"9/3/2024 10:20:00 AM" 830.00 810.00 103.80 815.00 0.15 52.23 25.67 76.21 0.98 1.56 864.43 0.00
"9/3/2024 10:10:00 AM" 830.00 781.90 102.00 785.30 0.14 50.18 25.61 74.60 0.69 1.54 864.49 0.00
"9/3/2024 10:00:00 AM" 804.00 744.70 102.80 748.40 0.13 47.62 25.09 78.20 0.95 1.56 864.52 0.00
"9/3/2024 9:50:00 AM" 793.10 717.20 105.60 722.60 0.12 45.39 24.41 79.73 0.73 1.56 864.55 0.00
"9/3/2024 9:40:00 AM" 766.80 681.50 110.20 686.40 0.10 42.54 24.45 77.69 0.74 1.57 864.66 0.00
"9/3/2024 9:30:00 AM" 727.20 631.60 108.50 634.60 0.09 39.28 24.24 80.60 1.55 105.90 864.59 0.00
"9/3/2024 9:20:00 AM" 725.40 606.70 110.90 610.30 0.08 37.08 24.03 82.20 0.75 142.50 864.52 0.00
"9/3/2024 9:10:00 AM" 718.80 577.60 111.70 580.90 0.07 34.82 23.50 84.30 0.68 177.70 864.44 0.00
"9/3/2024 9:00:00 AM" 676.10 526.30 111.10 529.20 0.06 31.57 23.50 83.20 0.46 100.00 864.40 0.00
"9/3/2024 8:50:00 AM" 601.00 466.20 115.30 470.00 0.05 28.14 23.15 83.60 0.28 100.60 864.41 0.00
"9/3/2024 8:40:00 AM" 272.60 315.80 135.40 314.80 0.04 22.72 21.87 92.60 0.72 77.37 864.45 0.00
"9/3/2024 8:30:00 AM" 392.90 372.00 160.30 369.40 0.04 22.55 22.68 88.80 0.54 46.66 864.38 0.00
"9/3/2024 8:20:00 AM" 417.80 339.50 132.50 336.90 0.03 20.47 22.01 89.30 0.78 105.40 864.13 0.00
"9/3/2024 8:10:00 AM" 358.70 305.30 134.40 302.00 0.03 18.08 21.61 92.70 0.30 153.40 864.04 0.00
"9/3/2024 8:00:00 AM" 264.60 250.90 126.30 253.30 0.02 15.77 21.04 94.70 1.20 150.70 863.88 0.00
"9/3/2024 7:50:00 AM" 488.70 276.00 103.60 272.30 0.02 14.66 20.47 97.50 1.71 86.10 863.69 0.00
"9/3/2024 7:40:00 AM" 442.40 231.40 93.50 225.30 0.01 12.08 20.11 96.40 1.92 172.30 863.51 0.00
"9/3/2024 7:30:00 AM" 328.70 175.20 83.60 169.50 0.01 9.55 19.82 98.50 2.21 238.80 863.48 0.00
"9/3/2024 7:20:00 AM" 229.80 122.10 66.64 118.40 0.01 7.15 19.77 99.90 2.73 210.80 863.30 0.00
"9/3/2024 7:10:00 AM" 256.90 105.20 56.07 99.80 0.00 5.37 19.77 100.00 3.18 173.90 863.21 0.00
"9/3/2024 7:00:00 AM" 192.10 77.11 46.16 70.15 0.00 3.77 19.73 100.00 1.60 168.80 863.24 0.00
"9/3/2024 6:50:00 AM" 111.80 52.25 36.78 47.81 0.00 2.35 19.55 100.00 0.46 186.70 863.10 0.00
"9/3/2024 6:40:00 AM" 13.11 27.99 23.48 26.89 0.00 1.21 19.41 100.00 0.22 214.80 863.14 0.00
"9/3/2024 6:30:00 AM" 0.01 8.60 7.51 8.01 0.00 0.46 19.37 100.00 0.37 151.70 863.11 0.00
"9/3/2024 6:20:00 AM" 0.00 0.56 0.42 0.25 0.00 0.07 19.29 100.00 0.00 217.70 863.12 0.00
"9/3/2024 6:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.06 19.35 100.00 0.07 318.90 863.02 0.00
"9/3/2024 6:00:00 AM" 0.00 0.00 0.00 0.00 0.00 0.05 19.35 100.00 0.41 33.95 863.16 0.00
"9/3/2024 5:50:00 AM" 1.71 0.00 0.00 0.00 0.00 0.04 19.31 100.00 0.46 72.38 863.26 0.00
"9/3/2024 5:40:00 AM" 0.38 0.00 0.00 0.00 0.00 0.05 19.13 100.00 0.86 351.50 863.33 0.00
"9/3/2024 5:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.05 19.08 100.00 1.10 307.40 863.43 0.00
"9/3/2024 5:20:00 AM" 0.00 0.00 0.02 0.00 0.00 0.04 18.98 100.00 1.63 351.20 863.48 0.00
"9/3/2024 5:10:00 AM" 0.00 0.00 0.12 0.00 0.00 0.03 18.87 100.00 2.62 316.60 863.62 0.00
"9/3/2024 5:00:00 AM" 0.00 0.06 0.05 0.00 0.00 0.03 18.76 100.00 0.70 307.30 863.53 0.00
"9/3/2024 4:50:00 AM" 0.00 0.18 0.00 0.02 0.00 0.04 18.73 100.00 1.50 267.30 863.44 0.00
"9/3/2024 4:40:00 AM" 0.00 0.31 0.01 0.04 0.00 0.04 18.77 100.00 2.62 249.40 863.51 0.00
"9/3/2024 4:30:00 AM" 0.00 0.19 0.00 0.07 0.00 0.03 18.97 100.00 2.66 179.20 863.35 0.00
"9/3/2024 4:20:00 AM" 0.00 0.45 0.00 0.09 0.00 0.03 19.25 100.00 3.91 233.70 863.04 0.10
"9/3/2024 4:10:00 AM" 0.00 0.02 0.00 0.02 0.00 0.01 19.48 100.00 1.75 172.00 862.87 0.20
"9/3/2024 4:00:00 AM" 0.02 0.40 0.00 0.06 0.00 0.01 19.66 100.00 2.94 139.70 862.77 0.10
"9/3/2024 3:50:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 19.84 100.00 0.74 172.70 862.08 0.30
"9/3/2024 3:40:00 AM" 0.02 0.01 0.00 0.00 0.00 0.01 19.98 100.00 0.12 117.40 861.95 0.70
"9/3/2024 3:30:00 AM" 0.00 1.20 0.00 0.00 0.00 0.01 20.42 99.90 1.25 324.50 862.11 2.40
"9/3/2024 3:20:00 AM" 0.04 0.15 0.00 0.00 0.00 0.01 21.25 94.10 0.96 92.50 862.01 0.10
"9/3/2024 3:10:00 AM" 0.06 0.00 0.00 0.00 0.00 0.01 21.33 99.20 0.56 113.30 861.86 0.00
"9/3/2024 3:00:00 AM" 0.10 0.00 0.00 0.00 0.00 0.00 21.25 98.60 0.96 28.12 861.77 0.00
"9/3/2024 2:50:00 AM" 0.02 0.00 0.00 0.00 0.00 0.00 21.32 97.70 1.61 28.42 861.91 0.00
"9/3/2024 2:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.00 21.75 94.40 1.41 31.40 862.02 0.10
"9/3/2024 2:30:00 AM" 0.02 0.00 0.00 0.00 0.00 0.00 21.86 91.30 0.79 22.51 862.08 0.00
"9/3/2024 2:20:00 AM" 0.05 0.00 0.00 0.00 0.00 0.00 21.66 94.00 0.86 20.52 862.10 0.00
"9/3/2024 2:10:00 AM" 0.04 0.00 0.00 0.00 0.00 0.00 21.68 92.80 1.47 0.15 862.21 0.00
"9/3/2024 2:00:00 AM" 0.04 0.00 0.02 0.02 0.00 0.00 21.80 91.80 1.41 346.60 862.21 0.00
"9/3/2024 1:50:00 AM" 0.08 0.00 0.02 0.04 0.00 0.00 21.79 89.70 0.82 348.90 862.35 0.00
"9/3/2024 1:40:00 AM" 0.04 0.00 0.00 0.00 0.00 0.00 21.68 92.80 1.30 332.50 862.32 0.00
"9/3/2024 1:30:00 AM" 0.05 0.00 0.00 0.00 0.00 0.00 21.74 92.60 0.75 335.80 862.52 0.00
"9/3/2024 1:20:00 AM" 0.04 0.00 0.00 0.00 0.00 0.00 21.73 91.40 1.01 336.40 862.57 0.00
"9/3/2024 1:10:00 AM" 0.01 0.00 0.00 0.00 0.00 0.00 21.73 91.80 0.95 328.40 862.62 0.00
"9/3/2024 1:00:00 AM" 0.02 0.00 0.00 0.00 0.00 0.00 21.92 92.30 0.00 2.56 862.66 0.00
"9/3/2024 12:50:00 AM" 0.04 0.00 0.00 0.00 0.00 0.00 21.89 91.00 0.16 259.50 862.74 0.00
"9/3/2024 12:40:00 AM" 0.03 0.00 0.00 0.00 0.00 0.00 21.81 91.60 0.38 318.00 862.85 0.00
"9/3/2024 12:30:00 AM" 0.02 0.00 0.00 0.00 0.00 0.00 21.79 93.20 1.25 288.40 862.90 0.00
"9/3/2024 12:20:00 AM" 0.06 0.00 0.00 0.00 0.00 0.00 21.99 91.80 1.25 334.90 862.87 0.00
"9/3/2024 12:10:00 AM" 0.12 0.00 0.00 0.00 0.00 0.00 21.94 90.90 1.41 333.40 862.81 0.00
"9/3/2024 12:00:00 AM" 0.04 0.00 0.00 0.00 0.00 0.00 21.75 93.30 1.34 317.20 862.73 0.00
"9/2/2024 11:50:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 21.81 92.80 0.29 330.70 862.75 0.00
"9/2/2024 11:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 21.72 93.20 0.97 5.09 862.80 0.00
"9/2/2024 11:30:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 21.79 93.50 1.31 14.74 862.76 0.00
"9/2/2024 11:20:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 21.93 91.60 1.84 338.10 862.66 0.00
"9/2/2024 11:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 22.04 91.30 1.98 304.40 862.61 0.00
"9/2/2024 11:00:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 22.10 91.70 1.84 0.15 862.79 0.00
"9/2/2024 10:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 22.15 92.40 1.72 348.80 862.83 0.00
"9/2/2024 10:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 22.38 92.20 1.73 341.40 862.79 0.00
"9/2/2024 10:30:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 22.88 90.20 1.20 0.15 862.67 0.00
"9/2/2024 10:20:00 PM" 0.10 0.00 0.00 0.00 0.00 0.00 23.08 87.80 0.96 298.70 862.64 0.00
"9/2/2024 10:10:00 PM" 0.05 0.00 0.00 0.00 0.00 0.00 22.78 88.40 0.75 347.60 862.59 0.00
"9/2/2024 10:00:00 PM" 0.03 0.00 0.00 0.00 0.00 0.00 22.48 91.70 1.71 318.50 862.68 0.00
"9/2/2024 9:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 22.50 92.30 2.06 321.80 862.60 0.00
"9/2/2024 9:40:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 22.83 92.30 1.85 333.00 862.39 0.00
"9/2/2024 9:30:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 22.75 90.40 1.64 329.90 862.07 0.00
"9/2/2024 9:20:00 PM" 0.14 0.00 0.00 0.00 0.00 0.00 23.03 92.00 1.58 351.50 861.87 0.00
"9/2/2024 9:10:00 PM" 0.21 0.00 0.00 0.00 0.00 0.00 22.99 90.10 1.79 321.60 861.58 0.00
"9/2/2024 9:00:00 PM" 0.20 0.00 0.00 0.00 0.00 0.00 23.17 90.50 1.18 336.20 861.45 0.00
"9/2/2024 8:50:00 PM" 0.09 0.00 0.00 0.00 0.00 0.00 23.23 90.70 0.80 303.50 861.34 0.00
"9/2/2024 8:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 23.15 91.20 1.43 143.40 861.18 0.00
"9/2/2024 8:30:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 23.44 90.40 1.32 349.40 860.89 0.00
"9/2/2024 8:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 23.60 88.70 1.31 287.00 860.79 0.00
"9/2/2024 8:10:00 PM" 0.05 0.00 0.00 0.00 0.00 0.00 23.68 87.90 1.03 320.50 860.65 0.00
"9/2/2024 8:00:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 23.44 88.70 1.49 335.50 860.61 0.00
"9/2/2024 7:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 23.55 91.00 1.81 331.90 860.63 0.00
"9/2/2024 7:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 23.86 89.60 1.81 336.60 860.55 0.00
"9/2/2024 7:30:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.72 85.80 0.77 345.30 860.47 0.00
"9/2/2024 7:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.65 82.60 1.13 311.40 860.26 0.00
"9/2/2024 7:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.02 25.54 85.00 0.30 335.90 860.05 0.00
"9/2/2024 7:00:00 PM" 0.00 0.00 0.00 0.00 0.00 0.14 25.54 77.85 0.42 333.20 860.04 0.00
"9/2/2024 6:50:00 PM" 0.00 4.49 3.28 3.52 0.00 0.55 26.19 79.44 0.89 351.50 859.90 0.00
"9/2/2024 6:40:00 PM" 0.01 17.65 14.23 16.26 0.00 1.28 26.46 71.72 1.38 149.90 859.77 0.00
"9/2/2024 6:30:00 PM" 0.00 28.71 23.35 26.34 0.00 2.22 26.68 72.11 1.12 244.10 859.81 0.00
"9/2/2024 6:20:00 PM" 0.03 39.58 32.55 35.86 0.00 3.28 26.88 69.07 1.22 227.00 859.55 0.00
"9/2/2024 6:10:00 PM" 2.10 50.91 40.88 44.96 0.00 4.43 27.02 70.10 1.46 231.00 859.38 0.00
"9/2/2024 6:00:00 PM" 44.41 72.14 48.38 61.07 0.01 5.70 27.44 69.44 1.86 189.00 859.46 0.00
"9/2/2024 5:50:00 PM" 105.30 99.90 54.60 82.90 0.01 7.20 28.20 67.06 2.12 175.30 859.59 0.00
"9/2/2024 5:40:00 PM" 290.70 180.20 69.10 150.50 0.01 10.08 28.81 64.51 1.27 248.50 859.66 0.00
"9/2/2024 5:30:00 PM" 582.50 319.30 89.60 269.50 0.02 14.75 29.19 62.11 1.24 189.70 859.58 0.00
"9/2/2024 5:20:00 PM" 669.50 391.10 101.50 336.40 0.02 17.95 29.06 62.68 1.43 233.30 859.37 0.00
"9/2/2024 5:10:00 PM" 372.40 288.80 102.20 250.90 0.02 16.89 29.05 61.56 0.65 143.50 859.25 0.00
"9/2/2024 5:00:00 PM" 436.00 356.50 116.90 316.00 0.03 19.92 29.07 61.77 1.67 155.00 859.27 0.00
"9/2/2024 4:50:00 PM" 627.20 484.40 126.90 432.90 0.04 24.25 28.52 63.42 1.97 157.80 859.44 0.00
"9/2/2024 4:40:00 PM" 263.90 298.20 115.40 266.10 0.03 18.79 27.52 66.07 2.06 190.00 859.41 0.00
"9/2/2024 4:30:00 PM" 63.69 172.70 102.10 153.40 0.03 14.83 27.36 66.54 2.24 191.20 859.39 0.00
"9/2/2024 4:20:00 PM" 59.88 164.90 96.70 146.50 0.03 15.07 27.57 66.65 2.08 207.00 859.42 0.00
"9/2/2024 4:10:00 PM" 40.67 156.40 94.40 137.50 0.04 15.70 28.05 65.75 2.59 187.60 859.47 0.00
"9/2/2024 4:00:00 PM" 355.30 394.00 106.60 362.50 0.06 26.39 28.67 62.94 2.58 1.58 859.49 0.00
"9/2/2024 3:50:00 PM" 738.30 696.10 129.50 646.80 0.09 40.48 29.00 63.14 3.10 1.55 859.53 0.00
"9/2/2024 3:40:00 PM" 826.00 786.30 132.50 734.70 0.11 45.55 28.73 63.61 2.42 1.56 859.67 0.00
"9/2/2024 3:30:00 PM" 837.00 799.50 126.30 752.90 0.12 47.72 28.91 60.57 1.53 1.58 859.70 0.00
"9/2/2024 3:20:00 PM" 799.20 809.00 133.10 768.50 0.13 49.07 28.43 64.09 2.75 1.55 859.76 0.00
"9/2/2024 3:10:00 PM" 736.30 803.00 142.80 756.40 0.14 49.93 28.96 62.31 2.08 1.55 859.97 0.00
"9/2/2024 3:00:00 PM" 723.30 832.00 162.10 794.60 0.15 51.88 28.22 64.11 2.61 1.60 860.24 0.00
"9/2/2024 2:50:00 PM" 748.40 900.00 176.70 863.00 0.16 54.88 28.19 66.05 2.95 1.58 860.64 0.00
"9/2/2024 2:40:00 PM" 855.00 954.00 143.60 919.00 0.17 58.87 28.32 64.69 2.27 1.58 860.83 0.00
"9/2/2024 2:30:00 PM" 866.00 945.00 119.00 917.00 0.18 59.72 27.48 63.59 1.60 1.58 860.99 0.00
"9/2/2024 2:20:00 PM" 871.00 980.00 130.40 949.00 0.19 61.88 27.07 67.89 2.78 1.58 861.21 0.00
"9/2/2024 2:10:00 PM" 522.10 732.20 180.90 700.90 0.17 51.14 28.22 66.89 2.77 1.57 861.38 0.00
"9/2/2024 2:00:00 PM" 831.00 1104.00 238.00 1067.00 0.21 66.94 27.44 66.98 3.04 1.54 861.69 0.00
"9/2/2024 1:50:00 PM" 457.40 780.40 252.40 757.20 0.18 53.00 28.65 65.46 2.58 1.51 861.91 0.00
"9/2/2024 1:40:00 PM" 744.60 1025.00 230.90 990.00 0.22 65.32 28.31 62.45 2.84 1.58 862.13 0.00
"9/2/2024 1:30:00 PM" 828.00 1123.00 239.70 1082.00 0.23 69.40 28.27 64.99 2.13 1.59 862.34 0.00
"9/2/2024 1:20:00 PM" 811.00 1118.00 232.70 1086.00 0.23 69.57 27.92 65.03 2.31 1.61 862.50 0.00
